Date,Price
2020-07-23,33223.2
2020-07-24,31936.0
2020-07-25,32875.0
2020-07-26,32854.0
2020-07-27,30405.3
2020-07-28,31431.4
2020-07-29,30640.4
2020-07-30,31053.1
2020-07-31,30606.1
2020-08-01,30827.0
2020-08-02,30911.0
2020-08-03,31568.9
2020-08-04,32016.0
2020-08-05,32325.5
2020-08-06,32187.9
2020-08-07,32394.3
2020-08-08,32098.0
2020-08-09,32204.0
2020-08-10,32463.1
2020-08-11,32325.5
2020-08-12,32669.4
2020-08-13,32978.9
2020-08-14,32875.7
2020-08-15,32662.0
2020-08-16,32702.0
2020-08-17,33016.2
2020-08-18,32910.9
2020-08-19,32910.9
2020-08-20,33051.4
2020-08-21,33297.2
2020-08-22,33037.0
2020-08-23,33041.0
2020-08-24,34034.8
2020-08-25,34315.8
2020-08-26,33999.7
2020-08-27,35018.3
2020-08-28,35053.4
2020-08-29,34484.0
2020-08-30,34574.0
2020-08-31,34772.4
2020-09-01,35053.4
2020-09-02,34787.0
2020-09-03,35404.6
2020-09-04,35123.7
2020-09-05,35028.0
2020-09-06,35079.0
2020-09-07,34069.9
2020-09-08,34772.4
2020-09-09,34561.7
2020-09-10,34561.7
2020-09-11,34526.6
2020-09-12,34498.0
2020-09-13,34584.0
2020-09-14,34631.9
2020-09-15,35123.7
2020-09-16,35474.9
2020-09-17,35123.7
2020-09-18,35966.6
2020-09-19,35264.0
2020-09-20,35390.0
2020-09-21,35966.6
2020-09-22,36036.9
2020-09-23,35896.4
2020-09-24,35474.9
2020-09-25,35685.6
2020-09-26,35812.0
2020-09-27,35781.0
2020-09-28,35896.4
2020-09-29,35264.1
2020-09-30,35123.7
2020-10-01,35685.6
2020-10-02,35334.4
2020-10-03,35460.0
2020-10-04,35373.0
2020-10-05,35474.9
2020-10-06,35474.9
2020-10-07,35404.6
2020-10-08,35896.4
2020-10-09,35685.6
2020-10-10,35587.0
2020-10-11,35609.0
2020-10-12,35755.9
2020-10-13,35615.4
2020-10-14,35826.1
2020-10-15,35966.6
2020-10-16,37371.6
2020-10-17,36107.0
2020-10-18,36177.0
2020-10-19,37441.8
2020-10-20,37371.6
2020-10-21,37090.6
2020-10-22,37933.5
2020-10-23,37863.3
2020-10-24,37540.0
2020-10-25,37559.0
2020-10-26,37090.6
2020-10-27,36598.8
2020-10-28,35615.4
2020-10-29,35755.9
2020-10-30,36177.4
2020-10-31,36247.0
2020-11-01,36078.0
2020-11-02,36317.9
2020-11-03,37090.6
2020-11-04,37231.1
2020-11-05,36528.6
2020-11-06,36809.6
2020-11-07,36795.0
2020-11-08,36890.0
2020-11-09,37512.1
2020-11-10,37231.1
2020-11-11,37231.1
2020-11-12,37582.3
2020-11-13,37793.1
2020-11-14,37469.0
2020-11-15,37461.0
2020-11-16,37441.8
2020-11-17,37933.5
2020-11-18,37933.5
2020-11-19,38706.3
2020-11-20,38776.5
2020-11-21,38158.0
2020-11-22,38301.0
2020-11-23,39268.2
2020-11-24,39057.5
2020-11-25,38776.5
2020-11-26,39127.8
2020-11-27,39479.0
2020-11-28,39141.0
2020-11-29,39116.0
2020-11-30,38917.0
2020-12-01,38776.5
2020-12-02,39057.5
2020-12-03,39057.5
2020-12-04,39127.8
2020-12-05,38987.0
2020-12-06,39001.0
2020-12-07,39127.8
2020-12-08,39479.0
2020-12-09,40392.2
2020-12-10,39689.7
2020-12-11,40041.0
2020-12-12,39745.0
2020-12-13,39869.0
2020-12-14,40181.5
2020-12-15,39830.2
2020-12-16,40111.2
2020-12-17,39689.7
2020-12-18,39970.7
2020-12-19,39956.0
2020-12-20,39911.0
2020-12-21,40392.2
2020-12-22,40813.7
2020-12-23,40392.2
2020-12-24,40041.0
2020-12-25,40462.4
2020-12-26,40420.0
2020-12-27,40425.0
2020-12-28,40673.2
2020-12-29,41164.9
2020-12-30,40813.7
2020-12-31,41516.2
2021-01-01,40918.0
2021-01-02,41017.0
2021-01-03,41085.0
2021-01-04,42288.9
2021-01-05,44045.1
2021-01-06,43834.3
2021-01-07,43904.6
2021-01-08,44466.5
2021-01-09,43707.0
2021-01-10,43991.0
2021-01-11,45450.0
2021-01-12,46222.7
2021-01-13,46714.5
2021-01-14,46644.2
2021-01-15,46784.7
2021-01-16,46363.0
2021-01-17,46545.0
2021-01-18,46574.0
2021-01-19,43553.3
2021-01-20,44466.5
2021-01-21,46082.2
2021-01-22,46995.4
2021-01-23,45534.0
2021-01-24,45326.0
2021-01-25,47065.7
2021-01-26,46363.2
2021-01-27,44255.8
2021-01-28,41164.9
2021-01-29,44045.1
2021-01-30,44578.0
2021-01-31,44081.0
2021-02-01,44607.0
2021-02-02,46363.2
2021-02-03,49173.1
2021-02-04,50929.3
2021-02-05,51210.3
2021-02-06,48456.0
2021-02-07,49226.0
2021-02-08,50086.3
2021-02-09,52404.5
2021-02-10,50276.0
2021-02-11,50089.0
2021-02-12,50416.0
2021-02-13,50654.0
2021-02-14,50767.0
2021-02-15,50440.0
2021-02-16,50473.0
2021-02-17,54722.7
2021-02-18,54933.4
2021-02-19,53809.4
2021-02-20,52875.0
2021-02-21,53362.0
2021-02-22,53949.9
2021-02-23,53036.7
2021-02-24,52966.5
2021-02-25,53528.4
2021-02-26,53528.4
2021-02-27,53401.0
2021-02-28,53292.0
2021-03-01,54722.7
2021-03-02,54722.7
2021-03-03,54582.2
2021-03-04,53317.7
2021-03-05,53317.7
2021-03-06,54132.0
2021-03-07,54014.0
2021-03-08,53247.5
2021-03-09,52685.5
2021-03-10,53598.7
2021-03-11,53879.7
2021-03-12,53739.2
2021-03-13,53430.0
2021-03-14,53466.0
2021-03-15,53739.2
2021-03-16,56900.3
2021-03-17,56759.8
2021-03-18,56900.3
2021-03-19,56057.4
2021-03-20,56071.0
2021-03-21,56537.0
2021-03-22,55284.6
2021-03-23,55354.9
2021-03-24,54090.4
2021-03-25,53809.4
2021-03-26,53458.0
2021-03-27,54399.0
2021-03-28,54222.0
2021-03-29,54512.0
2021-03-30,54161.0
2021-03-31,54582.0
2021-04-01,55987.0
2021-04-02,56057.0
2021-04-03,55059.0
2021-04-04,55169.0
2021-04-05,55917.0
2021-04-06,55776.0
2021-04-07,55917.0
2021-04-08,55917.0
2021-04-09,57673.0
2021-04-10,56240.0
2021-04-11,56304.0
2021-04-12,57673.0
2021-04-13,56690.0
2021-04-14,56900.0
2021-04-15,56198.0
2021-04-16,55987.0
2021-04-17,56689.0
2021-04-18,56492.0
2021-04-19,57252.0
2021-04-20,58235.0
2021-04-21,56931.0
2021-04-22,56198.0
2021-04-23,58305.0
2021-04-24,57384.0
2021-04-25,57410.0
2021-04-26,56900.0
2021-04-27,56690.0
2021-04-28,56760.0
2021-04-29,56830.0
2021-04-30,56918.0
2021-05-01,56819.0
2021-05-02,56803.0
2021-05-03,56826.0
2021-05-04,58235.0
2021-05-05,58235.0
2021-05-06,58095.0
2021-05-07,58305.0
2021-05-08,57939.0
2021-05-09,58161.0
2021-05-10,60272.0
2021-05-11,59851.0
